"food_id"	"fdgrp_id"	"desc"	"food_group"	"nutrient_id"	"nutrient_value"	"units"	"nutrient"	"seq"	"amount"	"measure_desc"	"grams"	"nutrients_per_gram"	"nutrients_per_serving"
"126"	"6145"	"600"	"CAMPBELL'S RED & WHITE,BF NOODLE SOUP,COND"	"Soups, Sauces, and Gravies"	"203"	3.17	"g"	"Protein"	1	1	"serving 1/2 cup"	126	0.0317	3.9942
"127"	"6145"	"600"	"CAMPBELL'S RED & WHITE,BF NOODLE SOUP,COND"	"Soups, Sauces, and Gravies"	"204"	1.59	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	126	0.0159	2.0034
"128"	"6145"	"600"	"CAMPBELL'S RED & WHITE,BF NOODLE SOUP,COND"	"Soups, Sauces, and Gravies"	"205"	6.35	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	126	0.0635	8.001
"129"	"6145"	"600"	"CAMPBELL'S RED & WHITE,BF NOODLE SOUP,COND"	"Soups, Sauces, and Gravies"	"208"	56	"kcal"	"Energy"	1	1	"serving 1/2 cup"	126	0.56	70.56
"130"	"6146"	"600"	"CAMPBELL'S RED & WHITE,BF W/ VEG & BARLEY SOUP,COND"	"Soups, Sauces, and Gravies"	"203"	3.97	"g"	"Protein"	1	1	"serving 1/2 cup"	126	0.0397	5.0022
"131"	"6146"	"600"	"CAMPBELL'S RED & WHITE,BF W/ VEG & BARLEY SOUP,COND"	"Soups, Sauces, and Gravies"	"204"	1.19	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	126	0.0119	1.4994
"132"	"6146"	"600"	"CAMPBELL'S RED & WHITE,BF W/ VEG & BARLEY SOUP,COND"	"Soups, Sauces, and Gravies"	"205"	11.9	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	126	0.119	14.994
"133"	"6146"	"600"	"CAMPBELL'S RED & WHITE,BF W/ VEG & BARLEY SOUP,COND"	"Soups, Sauces, and Gravies"	"208"	71	"kcal"	"Energy"	1	1	"serving 1/2 cup"	126	0.71	89.46
"134"	"6209"	"600"	"CAMPBELL'S,98% FAT FREE CRM OF BROCCOLI SOUP,COND"	"Soups, Sauces, and Gravies"	"203"	1.61	"g"	"Protein"	1	0.5	"cup condensed"	124	0.0161	1.9964
"135"	"6209"	"600"	"CAMPBELL'S,98% FAT FREE CRM OF BROCCOLI SOUP,COND"	"Soups, Sauces, and Gravies"	"204"	1.61	"g"	"Total lipid (fat)"	1	0.5	"cup condensed"	124	0.0161	1.9964
"136"	"6209"	"600"	"CAMPBELL'S,98% FAT FREE CRM OF BROCCOLI SOUP,COND"	"Soups, Sauces, and Gravies"	"205"	8.06	"g"	"Carbohydrate, by difference"	1	0.5	"cup condensed"	124	0.0806	9.9944
"137"	"6209"	"600"	"CAMPBELL'S,98% FAT FREE CRM OF BROCCOLI SOUP,COND"	"Soups, Sauces, and Gravies"	"208"	56	"kcal"	"Energy"	1	0.5	"cup condensed"	124	0.56	69.44
"138"	"6213"	"600"	"CAMPBELL'S RED&WHITE,25% LESS NA TOMATO SOUP,COND"	"Soups, Sauces, and Gravies"	"203"	1.61	"g"	"Protein"	1	1	"serving 1/2 cup"	124	0.0161	1.9964
"139"	"6213"	"600"	"CAMPBELL'S RED&WHITE,25% LESS NA TOMATO SOUP,COND"	"Soups, Sauces, and Gravies"	"204"	0	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	124	0	0
"140"	"6213"	"600"	"CAMPBELL'S RED&WHITE,25% LESS NA TOMATO SOUP,COND"	"Soups, Sauces, and Gravies"	"205"	16.13	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	124	0.1613	20.0012
"141"	"6213"	"600"	"CAMPBELL'S RED&WHITE,25% LESS NA TOMATO SOUP,COND"	"Soups, Sauces, and Gravies"	"208"	73	"kcal"	"Energy"	1	1	"serving 1/2 cup"	124	0.73	90.52
"142"	"6214"	"600"	"CAMPBELL'S,25% LESS NA CRM OF MUSHROOM SOUP,COND"	"Soups, Sauces, and Gravies"	"203"	1.61	"g"	"Protein"	1	0.5	"cup condensed"	124	0.0161	1.9964
"143"	"6214"	"600"	"CAMPBELL'S,25% LESS NA CRM OF MUSHROOM SOUP,COND"	"Soups, Sauces, and Gravies"	"204"	6.45	"g"	"Total lipid (fat)"	1	0.5	"cup condensed"	124	0.0645	7.998
"144"	"6214"	"600"	"CAMPBELL'S,25% LESS NA CRM OF MUSHROOM SOUP,COND"	"Soups, Sauces, and Gravies"	"205"	6.45	"g"	"Carbohydrate, by difference"	1	0.5	"cup condensed"	124	0.0645	7.998
"145"	"6214"	"600"	"CAMPBELL'S,25% LESS NA CRM OF MUSHROOM SOUP,COND"	"Soups, Sauces, and Gravies"	"208"	89	"kcal"	"Energy"	1	0.5	"cup condensed"	124	0.89	110.36
"146"	"6215"	"600"	"CAMPBELL'S,98% FAT FREE BROCCOLI CHS SOUP,COND"	"Soups, Sauces, and Gravies"	"203"	1.61	"g"	"Protein"	1	0.5	"cup condensed"	124	0.0161	1.9964
"147"	"6215"	"600"	"CAMPBELL'S,98% FAT FREE BROCCOLI CHS SOUP,COND"	"Soups, Sauces, and Gravies"	"204"	1.21	"g"	"Total lipid (fat)"	1	0.5	"cup condensed"	124	0.0121	1.5004
"148"	"6215"	"600"	"CAMPBELL'S,98% FAT FREE BROCCOLI CHS SOUP,COND"	"Soups, Sauces, and Gravies"	"205"	9.68	"g"	"Carbohydrate, by difference"	1	0.5	"cup condensed"	124	0.0968	12.0032
"149"	"6215"	"600"	"CAMPBELL'S,98% FAT FREE BROCCOLI CHS SOUP,COND"	"Soups, Sauces, and Gravies"	"208"	56	"kcal"	"Energy"	1	0.5	"cup condensed"	124	0.56	69.44
"150"	"6218"	"600"	"CAMPBELL'S,98% FAT FREE CRM OF CELERY SOUP,COND"	"Soups, Sauces, and Gravies"	"203"	0.81	"g"	"Protein"	1	0.5	"cup condensed"	124	0.0081	1.0044
"151"	"6218"	"600"	"CAMPBELL'S,98% FAT FREE CRM OF CELERY SOUP,COND"	"Soups, Sauces, and Gravies"	"204"	2.42	"g"	"Total lipid (fat)"	1	0.5	"cup condensed"	124	0.0242	3.0008
"152"	"6218"	"600"	"CAMPBELL'S,98% FAT FREE CRM OF CELERY SOUP,COND"	"Soups, Sauces, and Gravies"	"205"	7.26	"g"	"Carbohydrate, by difference"	1	0.5	"cup condensed"	124	0.0726	9.0024
"153"	"6218"	"600"	"CAMPBELL'S,98% FAT FREE CRM OF CELERY SOUP,COND"	"Soups, Sauces, and Gravies"	"208"	56	"kcal"	"Energy"	1	0.5	"cup condensed"	124	0.56	69.44
"154"	"6220"	"600"	"PREGO PASTA,CHNKY GRD MSHRM & GRN PPPR ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"155"	"6220"	"600"	"PREGO PASTA,CHNKY GRD MSHRM & GRN PPPR ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.31	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0231	3.003
"156"	"6220"	"600"	"PREGO PASTA,CHNKY GRD MSHRM & GRN PPPR ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1	13
"157"	"6220"	"600"	"PREGO PASTA,CHNKY GRD MSHRM & GRN PPPR ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	69	"kcal"	"Energy"	1	1	"serving 1/2 cup"	130	0.69	89.7
"158"	"6221"	"600"	"PREGO PASTA,CHUNKY GARDEN MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"159"	"6221"	"600"	"PREGO PASTA,CHUNKY GARDEN MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.31	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0231	3.003
"160"	"6221"	"600"	"PREGO PASTA,CHUNKY GARDEN MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1	13
"161"	"6221"	"600"	"PREGO PASTA,CHUNKY GARDEN MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	69	"kcal"	"Energy"	1	1	"serving 1/2 cup"	130	0.69	89.7
"162"	"6222"	"600"	"PREGO PASTA,DICED ONION & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"163"	"6222"	"600"	"PREGO PASTA,DICED ONION & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	3.46	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0346	4.498
"164"	"6222"	"600"	"PREGO PASTA,DICED ONION & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	13.85	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1385	18.005
"165"	"6223"	"600"	"PREGO PASTA,FLAV W/ MEAT ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"166"	"6223"	"600"	"PREGO PASTA,FLAV W/ MEAT ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	1.92	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0192	2.496
"167"	"6223"	"600"	"PREGO PASTA,FLAV W/ MEAT ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1	13
"168"	"6223"	"600"	"PREGO PASTA,FLAV W/ MEAT ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	62	"kcal"	"Energy"	1	1	"serving 1/2 cup"	130	0.62	80.6
"169"	"6224"	"600"	"PREGO PASTA,FRSH MUSHROOM ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"170"	"6224"	"600"	"PREGO PASTA,FRSH MUSHROOM ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	1.15	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0115	1.495
"171"	"6224"	"600"	"PREGO PASTA,FRSH MUSHROOM ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1	13
"172"	"6224"	"600"	"PREGO PASTA,FRSH MUSHROOM ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	54	"kcal"	"Energy"	1	1	"serving 1/2 cup"	130	0.54	70.2
"173"	"6225"	"600"	"PREGO PASTA,GARLIC SUPREME ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"174"	"6225"	"600"	"PREGO PASTA,GARLIC SUPREME ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	3.08	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0308	4.004
"175"	"6225"	"600"	"PREGO PASTA,GARLIC SUPREME ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	13.08	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1308	17.004
"176"	"6226"	"600"	"PREGO PASTA,ITAL SAUSGE & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	2.4	"g"	"Protein"	1	1	"serving 1/2 cup"	125	0.024	3
"177"	"6226"	"600"	"PREGO PASTA,ITAL SAUSGE & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.4	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	125	0.024	3
"178"	"6226"	"600"	"PREGO PASTA,ITAL SAUSGE & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10.4	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	125	0.104	13
"179"	"6226"	"600"	"PREGO PASTA,ITAL SAUSGE & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	72	"kcal"	"Energy"	1	1	"serving 1/2 cup"	125	0.72	90
"180"	"6228"	"600"	"PREGO PASTA,MINI MEATBALL ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	3.08	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0308	4.004
"181"	"6228"	"600"	"PREGO PASTA,MINI MEATBALL ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.31	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0231	3.003
"182"	"6228"	"600"	"PREGO PASTA,MINI MEATBALL ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1	13
"183"	"6228"	"600"	"PREGO PASTA,MINI MEATBALL ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	77	"kcal"	"Energy"	1	1	"serving 1/2 cup"	130	0.77	100.1
"184"	"6229"	"600"	"PREGO PASTA,MUSHRM & GRLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"185"	"6229"	"600"	"PREGO PASTA,MUSHRM & GRLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	1.92	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0192	2.496
"186"	"6229"	"600"	"PREGO PASTA,MUSHRM & GRLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1	13
"187"	"6229"	"600"	"PREGO PASTA,MUSHRM & GRLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	62	"kcal"	"Energy"	1	1	"serving 1/2 cup"	130	0.62	80.6
"188"	"6231"	"600"	"PREGO PASTA,MUSHRM & PARMESAN ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	2.4	"g"	"Protein"	1	1	"serving 1/2 cup"	125	0.024	3
"189"	"6231"	"600"	"PREGO PASTA,MUSHRM & PARMESAN ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.8	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	125	0.028	3.5
"190"	"6231"	"600"	"PREGO PASTA,MUSHRM & PARMESAN ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	17.6	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	125	0.176	22
"191"	"6232"	"600"	"PREGO PASTA,ORGANIC MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.6	"g"	"Protein"	1	1	"serving 1/2 cup"	125	0.016	2
"192"	"6232"	"600"	"PREGO PASTA,ORGANIC MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.4	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	125	0.024	3
"193"	"6232"	"600"	"PREGO PASTA,ORGANIC MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10.4	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	125	0.104	13
"194"	"6233"	"600"	"PREGO PASTA,ORGNIC TOMATO & BASIL ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.6	"g"	"Protein"	1	1	"serving 1/2 cup"	125	0.016	2
"195"	"6233"	"600"	"PREGO PASTA,ORGNIC TOMATO & BASIL ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.4	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	125	0.024	3
"196"	"6233"	"600"	"PREGO PASTA,ORGNIC TOMATO & BASIL ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10.4	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	125	0.104	13
"197"	"6234"	"600"	"PREGO PASTA,HEART SMRT- RICOTTA PMESAN ITLN SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	2.4	"g"	"Protein"	1	1	"serving 1/2 cup"	125	0.024	3
"198"	"6234"	"600"	"PREGO PASTA,HEART SMRT- RICOTTA PMESAN ITLN SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	125	0.02	2.5
"199"	"6234"	"600"	"PREGO PASTA,HEART SMRT- RICOTTA PMESAN ITLN SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10.4	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	125	0.104	13
"200"	"6234"	"600"	"PREGO PASTA,HEART SMRT- RICOTTA PMESAN ITLN SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	72	"kcal"	"Energy"	1	1	"serving 1/2 cup"	125	0.72	90
"201"	"6235"	"600"	"PREGO PASTA,RSTD GARLIC & HERB ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"202"	"6235"	"600"	"PREGO PASTA,RSTD GARLIC & HERB ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.31	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0231	3.003
"203"	"6235"	"600"	"PREGO PASTA,RSTD GARLIC & HERB ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1	13
"204"	"6235"	"600"	"PREGO PASTA,RSTD GARLIC & HERB ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	69	"kcal"	"Energy"	1	1	"serving 1/2 cup"	130	0.69	89.7
"205"	"6236"	"600"	"PREGO PASTA,RSTD GARLIC PARMESAN ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	2.31	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0231	3.003
"206"	"6236"	"600"	"PREGO PASTA,RSTD GARLIC PARMESAN ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	0.77	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0077	1.001
"207"	"6236"	"600"	"PREGO PASTA,RSTD GARLIC PARMESAN ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1	13
"208"	"6237"	"600"	"PREGO PASTA,H ST- RSTD RED PR GRLIC ITLIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.6	"g"	"Protein"	1	1	"serving 1/2 cup"	125	0.016	2
"209"	"6237"	"600"	"PREGO PASTA,H ST- RSTD RED PR GRLIC ITLIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	1.2	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	125	0.012	1.5
"210"	"6237"	"600"	"PREGO PASTA,H ST- RSTD RED PR GRLIC ITLIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	10.4	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	125	0.104	13
"211"	"6237"	"600"	"PREGO PASTA,H ST- RSTD RED PR GRLIC ITLIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	56	"kcal"	"Energy"	1	1	"serving 1/2 cup"	125	0.56	70
"212"	"6239"	"600"	"PREGO PASTA,TOMATO,BASIL & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.6	"g"	"Protein"	1	1	"serving 1/2 cup"	125	0.016	2
"213"	"6239"	"600"	"PREGO PASTA,TOMATO,BASIL & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	125	0.02	2.5
"214"	"6239"	"600"	"PREGO PASTA,TOMATO,BASIL & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	9.6	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	125	0.096	12
"215"	"6239"	"600"	"PREGO PASTA,TOMATO,BASIL & GARLIC ITAL SAU,RTS"	"Soups, Sauces, and Gravies"	"208"	64	"kcal"	"Energy"	1	1	"serving 1/2 cup"	125	0.64	80
"216"	"6240"	"600"	"PREGO PASTA,ZESTY MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"203"	1.54	"g"	"Protein"	1	1	"serving 1/2 cup"	130	0.0154	2.002
"217"	"6240"	"600"	"PREGO PASTA,ZESTY MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"204"	2.69	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	130	0.0269	3.497
"218"	"6240"	"600"	"PREGO PASTA,ZESTY MUSHROOM ITALIAN SAU,RTS"	"Soups, Sauces, and Gravies"	"205"	13.85	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	130	0.1385	18.005
"219"	"6241"	"600"	"CAMPBELL'S,CHNKY MICRO BOWLS,BF W/ CONTRY VEG,RTS"	"Soups, Sauces, and Gravies"	"203"	4.08	"g"	"Protein"	1	1	"serving 1 cup"	245	0.0408	9.996
"220"	"6241"	"600"	"CAMPBELL'S,CHNKY MICRO BOWLS,BF W/ CONTRY VEG,RTS"	"Soups, Sauces, and Gravies"	"204"	1.22	"g"	"Total lipid (fat)"	1	1	"serving 1 cup"	245	0.0122	2.989
"221"	"6241"	"600"	"CAMPBELL'S,CHNKY MICRO BOWLS,BF W/ CONTRY VEG,RTS"	"Soups, Sauces, and Gravies"	"205"	8.57	"g"	"Carbohydrate, by difference"	1	1	"serving 1 cup"	245	0.0857	20.9965
"222"	"6241"	"600"	"CAMPBELL'S,CHNKY MICRO BOWLS,BF W/ CONTRY VEG,RTS"	"Soups, Sauces, and Gravies"	"208"	61	"kcal"	"Energy"	1	1	"serving 1 cup"	245	0.61	149.45
"223"	"6242"	"600"	"CAMPBELL'S CHUNKY MICROWAVABLE BWLS,CHCK DMPLINGS SOUP"	"Soups, Sauces, and Gravies"	"203"	3.27	"g"	"Protein"	1	1	"serving 1 cup"	245	0.0327	8.0115
"224"	"6242"	"600"	"CAMPBELL'S CHUNKY MICROWAVABLE BWLS,CHCK DMPLINGS SOUP"	"Soups, Sauces, and Gravies"	"204"	3.67	"g"	"Total lipid (fat)"	1	1	"serving 1 cup"	245	0.0367	8.9915
"225"	"6242"	"600"	"CAMPBELL'S CHUNKY MICROWAVABLE BWLS,CHCK DMPLINGS SOUP"	"Soups, Sauces, and Gravies"	"205"	7.35	"g"	"Carbohydrate, by difference"	1	1	"serving 1 cup"	245	0.0735	18.0075
"226"	"6242"	"600"	"CAMPBELL'S CHUNKY MICROWAVABLE BWLS,CHCK DMPLINGS SOUP"	"Soups, Sauces, and Gravies"	"208"	78	"kcal"	"Energy"	1	1	"serving 1 cup"	245	0.78	191.1
"227"	"6244"	"600"	"CAMPBELL'S, CHNKY MICRO BOWLS,CLSSC CHIC NOODL,RTS"	"Soups, Sauces, and Gravies"	"203"	2.45	"g"	"Protein"	1	1	"serving 1 cup"	245	0.0245	6.0025
"228"	"6244"	"600"	"CAMPBELL'S, CHNKY MICRO BOWLS,CLSSC CHIC NOODL,RTS"	"Soups, Sauces, and Gravies"	"204"	1.22	"g"	"Total lipid (fat)"	1	1	"serving 1 cup"	245	0.0122	2.989
"229"	"6244"	"600"	"CAMPBELL'S, CHNKY MICRO BOWLS,CLSSC CHIC NOODL,RTS"	"Soups, Sauces, and Gravies"	"205"	5.71	"g"	"Carbohydrate, by difference"	1	1	"serving 1 cup"	245	0.0571	13.9895
"230"	"6244"	"600"	"CAMPBELL'S, CHNKY MICRO BOWLS,CLSSC CHIC NOODL,RTS"	"Soups, Sauces, and Gravies"	"208"	45	"kcal"	"Energy"	1	1	"serving 1 cup"	245	0.45	110.25
"231"	"6245"	"600"	"CAMPBELL'S, CHNKY MICRO BOWL,GRLLD CHIC&SAUS GMBO,RTS"	"Soups, Sauces, and Gravies"	"203"	2.86	"g"	"Protein"	1	1	"serving 1 cup"	245	0.0286	7.007
"232"	"6245"	"600"	"CAMPBELL'S, CHNKY MICRO BOWL,GRLLD CHIC&SAUS GMBO,RTS"	"Soups, Sauces, and Gravies"	"204"	1.63	"g"	"Total lipid (fat)"	1	1	"serving 1 cup"	245	0.0163	3.9935
"233"	"6245"	"600"	"CAMPBELL'S, CHNKY MICRO BOWL,GRLLD CHIC&SAUS GMBO,RTS"	"Soups, Sauces, and Gravies"	"205"	7.35	"g"	"Carbohydrate, by difference"	1	1	"serving 1 cup"	245	0.0735	18.0075
"234"	"6245"	"600"	"CAMPBELL'S, CHNKY MICRO BOWL,GRLLD CHIC&SAUS GMBO,RTS"	"Soups, Sauces, and Gravies"	"208"	57	"kcal"	"Energy"	1	1	"serving 1 cup"	245	0.57	139.65
"235"	"6250"	"600"	"CAMPBELL'S, CHNKY MICRO BOWL,NEW ENGL CLM CHOW,RTS"	"Soups, Sauces, and Gravies"	"203"	2.45	"g"	"Protein"	1	1	"serving 1 cup"	245	0.0245	6.0025
"236"	"6250"	"600"	"CAMPBELL'S, CHNKY MICRO BOWL,NEW ENGL CLM CHOW,RTS"	"Soups, Sauces, and Gravies"	"204"	4.9	"g"	"Total lipid (fat)"	1	1	"serving 1 cup"	245	0.049	12.005
"237"	"6250"	"600"	"CAMPBELL'S, CHNKY MICRO BOWL,NEW ENGL CLM CHOW,RTS"	"Soups, Sauces, and Gravies"	"205"	6.94	"g"	"Carbohydrate, by difference"	1	1	"serving 1 cup"	245	0.0694	17.003
"238"	"6250"	"600"	"CAMPBELL'S, CHNKY MICRO BOWL,NEW ENGL CLM CHOW,RTS"	"Soups, Sauces, and Gravies"	"208"	82	"kcal"	"Energy"	1	1	"serving 1 cup"	245	0.82	200.9
"239"	"6251"	"600"	"CAMPBELL'S,CHUNKY MICRO BOWLS,OLD FASH VEG BF,RTS"	"Soups, Sauces, and Gravies"	"203"	2.86	"g"	"Protein"	1	1	"serving 1 cup"	245	0.0286	7.007
"240"	"6251"	"600"	"CAMPBELL'S,CHUNKY MICRO BOWLS,OLD FASH VEG BF,RTS"	"Soups, Sauces, and Gravies"	"204"	0.61	"g"	"Total lipid (fat)"	1	1	"serving 1 cup"	245	0.0061	1.4945
"241"	"6251"	"600"	"CAMPBELL'S,CHUNKY MICRO BOWLS,OLD FASH VEG BF,RTS"	"Soups, Sauces, and Gravies"	"205"	5.71	"g"	"Carbohydrate, by difference"	1	1	"serving 1 cup"	245	0.0571	13.9895
"242"	"6251"	"600"	"CAMPBELL'S,CHUNKY MICRO BOWLS,OLD FASH VEG BF,RTS"	"Soups, Sauces, and Gravies"	"208"	41	"kcal"	"Energy"	1	1	"serving 1 cup"	245	0.41	100.45
"243"	"6252"	"600"	"CAMPBELL'S,CHUNKY MICRO BOWLS,SIRL BRGER W/CNTRY VEG,RTS"	"Soups, Sauces, and Gravies"	"203"	3.27	"g"	"Protein"	1	1	"serving 1 cup"	245	0.0327	8.0115
